井深_m,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7026.473381294964,0.4092893412103369,0.0,0.3097291602566998,0.5907106587896637,0.0,0.19263330633800832,0.0,0.0,0.6225509333589666,1.0497014373986755e-24,0.0,0.0,0.0,0.026859355913890697,0.534037750901141,0.46596224909885897
7019.912949640288,0.4018797625934404,0.0,0.3068357522330268,0.5981202374065597,0.0,0.1632543820073864,0.0,0.0,0.5630826590056316,9.102016879245594e-25,0.0,0.0,0.0,0.026859355913890697,0.5347157958029476,0.46528420419705246
7013.3525179856115,0.3897601919219796,0.0,0.28253484653516836,0.6102398080780207,0.0,0.14030388178034559,0.0,0.0,0.5142776340711381,7.846842933787992e-25,0.0,0.0,0.0,0.026859355913890697,0.535393840704754,0.4646061592952459
7006.7920863309355,0.3621974597101798,0.0,0.25916708927085025,0.6378025402898205,0.0,0.12162330306036517,0.0,0.0,0.47045833364040807,6.823950161649126e-25,0.0,0.0,0.0,0.026859355913890697,0.5360718856065605,0.46392811439343945
7000.2316546762595,0.4023769840387826,0.0,0.2967729191116693,0.597623015961217,0.8081930826517102,0.10609340725786234,0.0,1.0,0.4313301012036322,5.977630610191659e-25,0.0,0.0,0.0,0.026859355913890715,0.5367499305083671,0.46325006949163294
6993.6712230215835,0.4211754043734961,0.0,0.30667915991807815,0.5788245956265039,0.737048609495657,0.09372458738347136,0.0,1.0,0.3999186785203957,5.146194225678552e-25,0.0,0.0,0.0,0.026859355913890715,0.5374279754101735,0.4625720245898265
6987.110791366907,0.3653954056023909,0.0,0.2838196196078159,0.6346045943976091,0.9431122347207042,0.08381214946139394,0.0,1.0,0.3757816775446326,4.4053574395449315e-25,0.0,0.0,0.0,0.026859355913890704,0.5381060203119801,0.46189397968801993
6980.550359712231,0.355161073912312,0.0,0.2764780284145721,0.644838926087688,0.9581099514104802,0.07572724558730415,0.0,1.0,0.35713692509781114,3.8266892558220016e-25,0.0,0.0,0.0,0.026859355913890704,0.5387840652137865,0.4612159347862134
6973.989928057555,0.37641224351883434,0.0,0.278269107250513,0.6235877564811659,0.8060479055449123,0.06962561055065077,0.0,1.0,0.34526032746555474,3.323903235981411e-25,0.0,0.0,0.0,0.026859355913890697,0.5394621101155931,0.4605378898844069
6967.429496402878,0.3806666527215075,0.0,0.27630421942878053,0.6193333472784925,0.7304407885499582,0.06453019453575716,0.0,1.0,0.3369539458786975,2.838907824006854e-25,0.0,0.0,0.0,0.026859355913890704,0.5401401550173996,0.45985984498260035
6960.869064748202,0.3674176574877056,0.0,0.2865322722238775,0.6325823425122945,0.9414718076251288,0.05919171121283044,0.0,1.0,0.3258308722052282,2.419469815641822e-25,0.0,0.0,0.0,0.026859355913890697,0.5408181999192061,0.4591818000807939
6954.308633093526,0.3280006412435803,0.0,0.25567451142973063,0.6719993587564199,0.956869058772312,0.05434950827577422,0.0,1.0,0.3153886329207388,2.0887106655872e-25,0.0,0.0,0.0,0.026859355913890697,0.5414962448210126,0.4585037551789874
6947.748201438849,0.36730861745826127,0.0,0.2739662640858219,0.6326913825417387,0.8025264153182846,0.05030775478912072,0.0,1.0,0.30848192155205056,1.8114849439415437e-25,0.0,0.0,0.0,0.026859355913890704,0.5421742897228192,0.45782571027718083
6941.187769784173,0.3561438288480841,0.0,0.26231634607036075,0.6438561711519162,0.7295197789126415,0.046593861254962836,0.0,1.0,0.3043608530300931,1.536420478056079e-25,0.0,0.0,0.0,0.026859355913890697,0.5428523346246257,0.4571476653753744
6934.627338129497,0.3294943930680608,0.0,0.23212818622389284,0.6705056069319391,0.0,0.043576374195435634,0.0,0.0,0.3048811657583367,1.3181410597381302e-25,0.0,0.0,0.0,0.026859355913890708,0.5435303795264321,0.45646962047356787
6928.066906474821,0.33875011761598367,0.0,0.23895366252645744,0.6612498823840163,0.0,0.040825247200715994,0.0,0.0,0.30691913499549517,1.1727713765292465e-25,0.0,0.0,0.0,0.026859355913890708,0.5442084244282386,0.4557915755717614
6921.506474820144,0.34033966018908274,0.0,0.2615696372035061,0.6596603398109171,0.0,0.036799817173158667,0.0,0.0,0.2987958988608862,1.0425794256322607e-25,0.0,0.0,0.0,0.026859355913890704,0.5448864693300453,0.4551135306699548
6914.946043165468,0.3252796362887756,0.0,0.2515311829680734,0.6747203637112249,0.0,0.03197312211363008,0.0,0.0,0.2811427674715302,9.073131179274936e-26,0.0,0.0,0.0,0.026859355913890694,0.5455645142318517,0.45443548576814835
6908.385611510792,0.3301979165282447,0.0,0.23731293899497216,0.6698020834717554,0.0,0.02793508972178192,0.0,0.0,0.2637427365465294,7.990499805538067e-26,0.0,0.0,0.0,0.026859355913890697,0.5462425591336582,0.45375744086634184
6901.825179856115,0.34779228126950484,0.0,0.2513940737273913,0.6522077187304945,0.0,0.02452691937033261,0.0,0.0,0.24719445139563406,7.128253219552664e-26,0.0,0.0,0.0,0.02685935591389072,0.5469206040354647,0.4530793959645353
6895.264748201439,0.34262303712366154,0.0,0.27031735045753896,0.6573769628763384,0.0,0.021237272975380635,0.0,0.0,0.22737867527902036,6.32107391529735e-26,0.0,0.0,0.0,0.026859355913890704,0.5475986489372712,0.45240135106272883
6888.704316546763,0.34495344477414824,0.0,0.27375617768665034,0.6550465552258519,0.0,0.018099652143205705,0.0,0.0,0.20413355513360235,5.516155580980423e-26,0.0,0.0,0.0,0.026859355913890704,0.5482766938390777,0.4517233061609223
6882.143884892086,0.29778579655556325,0.0,0.21954800166366562,0.7022142034444365,0.0,0.015190816994543742,0.0,0.0,0.1779806017098034,4.825843639202465e-26,0.0,0.0,0.0,0.026859355913890704,0.5489547387408842,0.45104526125911576
6875.58345323741,0.2694238293320816,0.0,0.1953858146230389,0.7305761706679189,0.0,0.012602914258687148,0.0,0.0,0.15197542775905054,4.307063668358069e-26,0.0,0.0,0.0,0.026859355913890697,0.5496327836426907,0.45036721635730925
6869.023021582734,0.29850858698696064,0.0,0.24165242616408933,0.7014914130130396,0.0,0.009936240014065468,0.0,0.0,0.12273914199229007,3.984039882521755e-26,0.0,0.0,0.0,0.026859355913890697,0.55,0.4496891714555028
6862.462589928058,0.3196605078710897,0.0,0.2619980834336968,0.6803394921289104,0.0,0.006990128655061097,0.0,0.0,0.08854057605692395,3.808868719526558e-26,0.0,0.0,0.0,0.026859355913890697,0.55,0.4490111265536963
6855.902158273381,0.3111042091030665,0.0,0.23661415899618765,0.6888957908969336,0.0,0.005141307166171473,0.0,0.0,0.06635624383650676,3.8468664550937134e-26,0.0,0.0,0.0,0.026859355913890697,0.55,0.44833308165188973
6849.341726618705,0.29177457081270236,0.0,0.22365633505006924,0.7082254291872978,0.0,0.004443001911154912,0.0,0.0,0.058004048086410256,3.8129966909949804e-26,0.0,0.0,0.0,0.026859355913890697,0.55,0.4476550367500833
6842.781294964029,0.2991114547897369,0.0,0.2496223718463879,0.7008885452102633,0.0,0.004354968277047853,0.0,0.0,0.057454282844339025,3.486484582691346e-26,0.0,0.0,0.0,0.026859355913890697,0.55,0.4469769918482768
6836.220863309352,0.3186554222996165,0.0,0.2652679061712434,0.6813445777003839,0.0,0.004400518944265131,0.0,0.0,0.05863041813408573,3.2348343881710595e-26,0.0,0.0,0.0,0.026859355913890697,0.55,0.4462989469464702
6829.660431654676,0.27953332363839717,0.0,0.21506419264226653,0.7204666763616031,0.0,0.004459685052155289,0.0,0.0,0.05981080811785958,3.236104964873053e-26,0.0,0.0,0.0,0.026859355913890697,0.55,0.44562090204466376
6823.1,0.30418365329616054,0.0,0.2517505616410979,0.6958163467038397,0.951606459963926,0.00437636683628545,0.0,1.0,0.058923668863480765,3.375087598605262e-26,0.0,0.0,0.0,0.026859355913890697,0.55,0.44494285714285725
