time_s,time_min,stage,bulk_cement_fill,effective_efficiency,front_wide_m,front_narrow_m,front_mid_m,channeling_index,mixing_index,instability_proxy,instability_index,mean_wall_mud,mean_cement,mean_mud
8892.0,148.2,井浆替入2,0.5832271198840799,0.5832271198840799,1535.317396793587,1181.7585010020039,1472.3548537074148,0.14629258517028015,0.18885755574011723,0.34756470897076247,0.06715193942114128,0.0,0.5654849339286008,0.03060825937875528
8896.0,148.26666666666668,井浆替入2,0.5842346200086131,0.5842346200086131,1535.317396793587,1186.6017735470941,1472.3548537074148,0.1442885771542489,0.1891536853521557,0.34250963481314517,0.06620833927984437,0.0,0.5665536580612492,0.030490339237203106
8900.0,148.33333333333334,井浆替入2,0.585242038135378,0.585242038135378,1540.1606693386773,1186.6017735470941,1477.1981262525048,0.14629258517028015,0.1894495314801709,0.34696837636330785,0.06704067524296264,0.0,0.567622028636634,0.030372945235233872
8904.0,148.4,井浆替入2,0.5862493740628272,0.5862493740628272,1540.1606693386773,1191.4450460921842,1477.1981262525048,0.144288577154249,0.1897450891273991,0.3419207851525865,0.06609836022336901,0.0,0.5686899609679719,0.030256097560066336
8908.0,148.46666666666667,井浆替入2,0.587256626861558,0.587256626861558,1545.0039418837673,1191.4450460921842,1482.041398797595,0.14629258517028015,0.19004035037152128,0.34637063093289566,0.06692913414115031,0.0,0.5697573695639984,0.0301398160308378
8912.0,148.53333333333333,井浆替入2,0.5882637951280164,0.5882637951280164,1549.8472144288576,1196.2883186372744,1482.041398797595,0.14629258517028015,0.19033530682609484,0.34607121370671123,0.06687325697001045,0.0,0.5708241721532237,0.030024116734332813
8916.0,148.6,井浆替入2,0.5892708770350723,0.5892708770350723,1549.8472144288576,1196.2883186372744,1486.8846713426851,0.14629258517028015,0.19062994777255676,0.3457714490119285,0.06681731160231896,0.0,0.571890293229175,0.029909013260185385
8920.0,148.66666666666666,井浆替入2,0.5902778695483265,0.5902778695483265,1554.6904869739478,1196.2883186372744,1491.7279438877754,0.14829659318631144,0.19092425830822823,0.35020386071931314,0.0676441950140334,0.0,0.5729556662360911,0.029794515278256693
8924.0,148.73333333333332,井浆替入2,0.5912847697729281,0.5912847697729281,1554.6904869739478,1201.1315911823647,1491.7279438877754,0.14629258517028015,0.19121822484163242,0.3451710534263187,0.06670524912093545,0.0,0.5740202374515389,0.029680626335654808
8928.0,148.8,井浆替入2,0.592291572977011,0.592291572977011,1559.5337595190379,1201.1315911823647,1496.5712164328656,0.14829659318631133,0.1915118280678261,0.3495948148010973,0.0675306185973783,0.0,0.5750839656976081,0.0295673454530373
8932.0,148.86666666666667,井浆替入2,0.5932982748157704,0.5932982748157704,1564.3770320641281,1205.9748637274547,1501.4144889779557,0.14829659318631144,0.1918050504798525,0.34929013889077176,0.06747379667464282,0.0,0.5761468252460807,0.02945466709896596
8936.0,148.93333333333334,井浆替入2,0.5943048705965761,0.5943048705965761,1564.3770320641281,1205.9748637274547,1501.4144889779557,0.14829659318631144,0.19209787336438913,0.3489855161382109,0.06741698120415351,0.0,0.5772088047119738,0.029342582232775118
8940.0,149.0,井浆替入2,0.5953113545364959,0.5953113545364959,1569.2203046092184,1210.818136272545,1506.257761523046,0.14829659318631144,0.192390281459027,0.3486810773006027,0.06736019657738335,0.0,0.5782699053124429,0.029231076861736652
8944.0,149.06666666666666,井浆替入2,0.5963177208475764,0.5963177208475764,1569.2203046092184,1210.818136272545,1506.257761523046,0.14829659318631144,0.19268225931398344,0.3483769627169633,0.0673034689791312,0.0,0.5793301395075556,0.029120136363094868
8948.0,149.13333333333333,井浆替入2,0.5973239633516763,0.5973239633516763,1574.0635771543084,1215.6614088176352,1511.1010340681362,0.14829659318631133,0.19297379372907897,0.3480733063746585,0.06724682341565213,0.0,0.5803895278975452,0.029009743531325335
8952.0,149.2,井浆替入2,0.5983300771109732,0.5983300771109732,1574.0635771543084,1215.6614088176352,1515.9443066132262,0.14829659318631133,0.193264873505608,0.34777023085239706,0.06719028277083405,0.0,0.5814480975995971,0.028899883581543093
8956.0,149.26666666666668,井浆替入2,0.599336057490328,0.599336057490328,1578.9068496993987,1220.5046813627253,1515.9443066132262,0.14829659318631144,0.19355548989501772,0.3474678446154318,0.06713386730088555,0.0,0.5825058778898998,0.02879054222604389
8960.0,149.33333333333334,井浆替入2,0.600341901475225,0.600341901475225,1583.750122244489,1220.5046813627253,1520.7875791583165,0.1503006012023427,0.19384563753092318,0.3518576634086059,0.06795253052614514,0.0,0.5835628982743674,0.028681707746168843
8964.0,149.4,井浆替入2,0.6013476064178137,0.6013476064178137,1583.750122244489,1225.3479539078155,1520.7875791583165,0.14829659318631144,0.19413531295628358,0.3468654334905945,0.06702146674262244,0.0,0.5846191843594168,0.028573372135592884
8968.0,149.46666666666667,井浆替入2,0.6023531703241023,0.6023531703241023,1588.593394789579,1225.3479539078155,1525.6308517034067,0.1503006012023426,0.194424515355944,0.35124880504887757,0.06783902663681562,0.0,0.5856747554347433,0.028465532679417625
8972.0,149.53333333333333,井浆替入2,0.6033585927074329,0.6033585927074329,1588.593394789579,1230.1912264529058,1530.4741242484968,0.14829659318631133,0.19471324588841107,0.3462663835234715,0.06690967989423058,0.0,0.5867296236392109,0.028358189409939234
8976.0,149.6,井浆替入2,0.6043638733423303,0.6043638733423303,1593.4366673346692,1230.1912264529058,1530.4741242484968,0.1503006012023426,0.1950015071803374,0.3506433344888337,0.06772614059671755,0.0,0.587783791573041,0.02825134733948897
