井深_m,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7656.274820143885,0.9780933410939117,0.0,0.9675804030245395,0.021906658906088068,0.9999999999990676,0.9999998131749354,7.252436041329e-05,1.0,1.0,0.01959457250044428,0.0,0.0,0.0,0.02433417919730512,0.5273863440904414,0.47261365590955867
7649.714388489208,0.9823561001504062,0.0,0.9716393768412519,0.017643899849593702,0.9999999999992679,0.9999998171571878,0.00033133615384726544,1.0,1.0,0.03905048961844564,0.0,0.0,0.0,0.02400335928661503,0.533811463514902,0.46618853648509795
7643.153956834532,0.9862053405788337,0.0,0.9770639991643928,0.013794659421166483,0.999999999999187,0.9999998104706123,0.004633414793569749,1.0,1.0,0.11746411725813215,0.0,0.0,0.0,0.024118206845398237,0.5315809167523122,0.4684190832476877
7636.593525179856,0.9876744694678415,0.0,0.9802621049519581,0.012325530532158,0.9999999999979421,0.9999997760965724,0.023894264118581046,1.0,0.9999999999999998,0.21871054465165748,0.0,0.0,0.0,0.025354175139762673,0.5075761829393648,0.4924238170606352
7630.0330935251795,0.9873570376612439,0.0,0.9789613269551574,0.012642962338755849,0.9999999999909905,0.9999997174009867,0.056358047220601164,1.0,0.9999999999999998,0.32215049137530216,0.0,0.0,0.0,0.02762815680367094,0.46341135704007985,0.5365886429599201
7623.4726618705035,0.976827527941573,0.0,0.9506632814137536,0.023172472058427613,0.9999999999981148,0.9999997683122284,0.021976108013339067,1.0,0.9999999999999895,0.2333721410615919,0.0,0.0,0.0,0.025282437561498904,0.508969456115108,0.491030543884892
7616.912230215828,0.9786906998934563,0.0,0.9587619713847042,0.02130930010654374,0.9999999999992885,0.9999997985171747,0.003913371461239423,0.9999999999999992,0.9999999999999795,0.11476786517315998,0.0,0.0,0.0,0.023948059808331857,0.5348854791366904,0.4651145208633097
7610.351798561152,0.9786779596222149,0.0,0.9641519067467702,0.021322040377784828,0.9999999999993434,0.9999997990189249,0.0005426233132595918,0.9999999999999958,0.9999999999999767,0.04819471145047576,0.0,0.0,0.0,0.0237774291495682,0.5381994343268239,0.4618005656731761
7603.791366906475,0.9801420161326413,0.0,0.968470486114686,0.019857983867358396,0.999999999999209,0.999999789249921,0.00023508568878258484,0.9999999999999987,0.9999999999999772,0.033855722593801194,0.0,0.0,0.0,0.023963919289496184,0.5345774594039052,0.4654225405960948
7597.230935251799,0.9844444577420786,0.0,0.9732418733109367,0.015555542257921485,0.9999999999991169,0.9999997808607335,0.0010818268212869854,1.0,0.9999999999999784,0.06675426636759789,0.0,0.0,0.0,0.024093084065608575,0.5320688464542651,0.4679311535457349
