井深_m,水泥平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,环空间隙_m,偏心度指标,居中度
5761.0501002004,0.832099827627815,0.8204162182251956,0.16789976970916176,0.9905998524560669,0.9071975871529393,0.001956007466906585,0.9905998524560736,0.9071976908333486,0.04161427894400074,0.046402570245496995,0.32999999999999996,0.67
5756.104208416833,0.8311947982608201,0.8195062049138666,0.16880477997610022,0.9905180100674967,0.9065079360879059,0.001832424116966903,0.9905180100675036,0.9065080420214814,0.040344684292502535,0.046402570245496995,0.32999999999999996,0.67
5751.158316633267,0.8302818868839871,0.8185890339791304,0.16971767050396058,0.9904355417130029,0.9058073364369976,0.0017159512439255604,0.9904355417130098,0.9058074434392155,0.039106849051538356,0.046402570245496995,0.32999999999999996,0.67
5746.212424849699,0.8293617010194659,0.8176655250225914,0.17063783364025076,0.9903524396934791,0.9050955668675431,0.0016062503117380787,0.9903524396934862,0.9050956759574353,0.03789972960779716,0.046402570245496995,0.32999999999999996,0.67
5741.266533066132,0.8284349968996105,0.8167365219128183,0.1715645129985952,0.9902686962110416,0.9043725487593868,0.0015030595372941625,0.9902686962110487,0.904372660430643,0.0367231687778023,0.046402570245496995,0.32999999999999996,0.67
5736.320641282566,0.8275034605546046,0.8158036583592203,0.17249602237881678,0.9901843038260907,0.9036396862968429,0.0014061639955201069,0.9901843038260978,0.9036398013433096,0.035577811407337734,0.046402570245496995,0.32999999999999996,0.67
5731.374749498998,0.8265766826821487,0.8148763690075363,0.17342277095661673,0.9900992572841771,0.9029053174203147,0.0013153615519406402,0.9900992572841844,0.9029054359301941,0.03446481257626121,0.046402570245496995,0.32999999999999996,0.67
5726.428857715431,0.8256602500626882,0.8139599111809408,0.17433917185373315,0.9900135517479917,0.902170973124909,0.0012304334812220986,0.9900135517479991,0.9021710965974816,0.033385430515327115,0.046402570245496995,0.32999999999999996,0.67
5721.482965931864,0.8247446515851258,0.8130435175356908,0.1752547360583382,0.9899271785821707,0.9014245997612221,0.0011511347619970133,0.9899271785821783,0.9014247272087687,0.032340769471382355,0.046402570245496995,0.32999999999999996,0.67
5716.537074148297,0.8238063308195178,0.812099001502331,0.17619301985004066,0.989840118797033,0.9006319360957448,0.0010772274039976884,0.9898401187970406,0.9006320638383803,0.031332088556863466,0.046402570245496995,0.32999999999999996,0.67
5711.591182364729,0.8226865362282944,0.8109468053361462,0.1773127737810709,0.9897522934894841,0.8995893778759023,0.0010085804531775576,0.9897522934894918,0.8995895065982159,0.030362031204719014,0.046402570245496995,0.32999999999999996,0.67
5706.645290581162,0.8201942755928769,0.8082941402192546,0.17980498143195,0.9896632656740966,0.8971630883873499,0.0009435962956647927,0.9896632656741048,0.8971632231247779,0.029409428415381394,0.046402570245496995,0.32999999999999996,0.67
5701.699398797595,0.807263085390693,0.794583017312727,0.19273607047467078,0.989566914196815,0.8848358738940639,0.0007997826084348858,0.9895669141968213,0.8848360530182297,0.027247861650713828,0.046402570245496995,0.32999999999999996,0.67
5696.7535070140275,0.7984671023184384,0.7840705904872186,0.20153195904033538,0.9894524705554492,0.870325480763031,0.0004575738058559342,0.9894524705554596,0.8703261489508112,0.021588146265689043,0.046402570245496974,0.37,0.63
5691.807615230461,0.7970167166805823,0.7830057751780406,0.20298228259790485,0.9893366988549013,0.8688882730049042,0.0002671849981821225,0.9893366988549126,0.8688889642465176,0.01684007948219222,0.046402570245496974,0.37,0.63
5686.861723446894,0.7955482145238371,0.7818807482885686,0.20445071959400785,0.98921958172883,0.8674332300787865,0.00015267004717179426,0.9892195817288417,0.8674339557816266,0.012983379902193084,0.046402570245496974,0.37,0.63
5681.915831663327,0.7940284756843311,0.7807407504617172,0.2059703886868316,0.989101094279866,0.865961946448556,8.60011809214484e-05,0.989101094279879,0.8659627011682073,0.009925493453953958,0.046402570245496974,0.37,0.63
5676.969939879759,0.7924536790978414,0.7796001493923218,0.20754510925975989,0.9889812089769326,0.8644785410242349,4.8235084091732216e-05,0.9889812089769451,0.8644793229907363,0.007553457052604104,0.046402570245496974,0.37,0.63
5672.024048096193,0.7908680916637363,0.7784791881478054,0.2091306136260095,0.9888598976000037,0.8629908454420315,2.736617615886825e-05,0.9888598976000176,0.8629916599064331,0.005759083667896619,0.046402570245496974,0.37,0.63
5667.078156312626,0.7893514225668992,0.7774089677139807,0.21064719350436445,0.9887371322621415,0.8615090209068238,1.6076280722010267e-05,0.9887371322621553,0.8615098577570118,0.0044441224366520045,0.046402570245496974,0.37,0.63
5662.132264529058,0.7879856376087341,0.7764205384232313,0.21201288570638754,0.9886128856626902,0.8600428797411709,1.0051316937746271e-05,0.9886128856627047,0.8600437525124229,0.0035170943227276143,0.046402570245496974,0.37,0.63
5657.186372745491,0.7868234779117829,0.7755330516034746,0.2131749526208766,0.988487130778177,0.8585998173918908,6.842794982144037e-06,0.9884871307781914,0.8586007235199735,0.002891117313413946,0.046402570245496974,0.37,0.63
5652.240480961924,0.7858729746155929,0.7747477955935269,0.21412536631593282,0.9883598402991234,0.8571839167095937,5.113553800379868e-06,0.9883598402991385,0.8571848577391772,0.00248560444886961,0.046402570245496974,0.37,0.63
5647.294589178357,0.7851055510781264,0.7740501798958918,0.21489270556045137,0.9882309860628689,0.8557962381393577,4.152688892473398e-06,0.9882309860628845,0.8557972121399782,0.002230221539702322,0.046402570245496974,0.37,0.63
5642.348697394789,0.7844719951443673,0.7734154521491334,0.21552618324698924,0.9881005386108894,0.8544356295816871,3.585356349654139e-06,0.988100538610906,0.8544366198361276,0.002068600089624701,0.046402570245496974,0.37,0.63
5637.402805611222,0.7839182609997715,0.7728154276251399,0.21607984468293562,0.9879684669110528,0.8530996019077746,3.213768907635327e-06,0.9879684669110683,0.8531006210894526,0.001959853947491724,0.046402570245496974,0.37,0.63
5632.456913827655,0.7833965097850225,0.7722240009386484,0.2166015273854891,0.9878347382063465,0.8517850936959434,2.935059651881417e-06,0.9878347382063634,0.8517861331571066,0.0018773743091630459,0.046402570245496974,0.37,0.63
5627.511022044088,0.782869602462235,0.7716196811243725,0.21712836865708618,0.9876993179391667,0.8504887690883209,2.6985526246267052e-06,0.9876993179391833,0.8504898231029584,0.0018058289252334573,0.046402570245496974,0.37,0.63
5622.565130260521,0.7823116145571841,0.7709862623531915,0.21768629118940475,0.9875621697430021,0.8492073233159704,2.481930549499678e-06,0.9875621697430192,0.8492083929090785,0.0017376188238816346,0.046402570245496974,0.37,0.63
5617.619238476954,0.7817065973630023,0.770312903870837,0.21829124204992112,0.987423255492066,0.8479376858388219,2.2772303663079132e-06,0.9874232554920824,0.8479387733696011,0.001669751588054257,0.046402570245496974,0.37,0.63
5612.6733466933865,0.7810462895378146,0.7695933591686492,0.21895148112211427,0.9872825353822314,0.8466770554489037,2.0828379010969835e-06,0.9872825353822482,0.8466781684160455,0.0016015873054557573,0.046402570245496974,0.37,0.63
5607.72745490982,0.7803276284484116,0.7688247535819387,0.21967006971118042,0.987139968026034,0.845422878364479,1.8993445858910761e-06,0.9871399680260514,0.8454240172081129,0.0015334723787445146,0.046402570245496974,0.37,0.63
5602.781563126253,0.7795508469909225,0.7680066876126668,0.22044677365248289,0.9869955105554113,0.8441727686433215,1.7277021785705276e-06,0.9869955105554279,0.8441739380120994,0.0014660398598410735,0.046402570245496974,0.37,0.63
5597.835671342686,0.7787181304896245,0.7671404692254339,0.22127940636967558,0.9868491187255681,0.842924459481133,1.5685616807387938e-06,0.9868491187255857,0.8429256638187804,0.0013999104813346935,0.046402570245496974,0.37,0.63
